id,created_at,author_id,text,referenced_tweets.retweeted.id,public_metrics.like_count
1455409886871703556,2021-11-02T05:42:11.000Z,444970589,Thinking about the couple who dressed up as perry the platypus and dr. doofenshmirtz,,7
1455409772748963844,2021-11-02T05:41:44.000Z,3285197922,@platypus_monmon 이거 되게 씹덕같은 발언이다,,0
1455409529454215168,2021-11-02T05:40:46.000Z,3890799196,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455408169639890947,2021-11-02T05:35:22.000Z,1069767557870178304,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455408090761814019,2021-11-02T05:35:03.000Z,1439662819486617601,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455407839904616450,2021-11-02T05:34:03.000Z,971923946768547840,@egoist_platypus わかりみ深志ʅ（◞‿◟）ʃ,,1
1455407599323533312,2021-11-02T05:33:06.000Z,1446315901351960583,@DaleGri02660341 A cross between a circus clown and a duck billed platypus,,1
1455406799973015557,2021-11-02T05:29:55.000Z,973314895906267136,"captain crozier says chemtrails arent real but every time i enter his quarters hes just engulfed in them, mumbling about platypus cock with this disturbing brainwashed expression",,0
1455406784022257668,2021-11-02T05:29:52.000Z,825483149765439488,Dude got mad at me for not trying during P.E. basketball….. bro class is 20 minutes and I’m in a Perry the Platypus onesie,1454135080977268736,74
1455405870502879233,2021-11-02T05:26:14.000Z,1350587808709279749,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455404933105131525,2021-11-02T05:22:30.000Z,1096439602758340608,@hj_platypus 거기에다가 고딩일찐룩 국룰이네 저거ㅋㅋㅋㅋ,,1
1455404719564808195,2021-11-02T05:21:39.000Z,3237575629,A platypus?               PERRY THE PLATYPUS? https://t.co/zjtGlByrvj,1356302199215845377,671098
1455404567810691074,2021-11-02T05:21:03.000Z,439042865,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455404551880654851,2021-11-02T05:20:59.000Z,1287255937,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455404550656073735,2021-11-02T05:20:59.000Z,312667853,@UnarmedOracle The only non-tiddy milk I acknowledge is platypus milk!,,0
1455404462348984321,2021-11-02T05:20:38.000Z,1429264217958326275,Giving away ONE Baked Platypus💨🍃 #NFT to someone who retweets this tweet because WE LAUNCH TOMORROW‼️\nTo enter:\n✅Follow @bakedplatypuses \n✅Tag 3 friends\n\nWinner drawn in 12 hours! LFG🚀\n#NFTGiveaway #NFTGiveaways #NFTProject #NFTCommmunity #nftcollector #NFTdrop #nftdrops https://t.co/B0E2p6Ib4Q,1455313073208692741,7
1455403522552336384,2021-11-02T05:16:54.000Z,871385384520896512,"You give me any man w a pencil stache and slicked back hair theres some kind of perry the platypus affect where if you put him in glasses i go ""holy shit its Kim kitsuragi""",,5
1455403395053867010,2021-11-02T05:16:24.000Z,1426138295222759427,@FantomSwap_Net # Airdrop \n@Funky_Platypus \n@occam83 \n@khwampa,,0
1455402795406802948,2021-11-02T05:14:01.000Z,1334594265889067008,As sleepy as a platypus,,0
1455402334603943938,2021-11-02T05:12:11.000Z,1325387473678180352,Nani kore\n⚔️⚔️\ncredit to: Fullmetal_Platypus\n#lordoftherings #tolkien #frodo #aragorn #lordofthememes #legolas #galadirel https://t.co/3Q96T1pokr,1455024510592299012,3
1455402271093805059,2021-11-02T05:11:56.000Z,21463102,"In sad news, because of the stress of that Chiefs game, Henny finally destroyed her favorite toy, the platypus. RIP Mr. Platypus, you had a great run. https://t.co/2SALV8ZaAD",,3
1455401982911389699,2021-11-02T05:10:47.000Z,1403736687851704330,"Kawaii Platypus Clipart, Platypus Family Vector, Australian Animals, Pond Animal, Digital Download, PNG, Line Clip Art, Sticker Printable \n\n🍀https://t.co/gSAMOvhEBu https://t.co/LTziTHdD7E",1454821579616051202,13
1455401442727002118,2021-11-02T05:08:38.000Z,1096439602758340608,@hj_platypus 큰일낫네,,0
1455401032519913472,2021-11-02T05:07:00.000Z,1086893697831071744,"Platypus – COVID, capitalism, and communism https://t.co/tgsIJQJe5x",,0
1455400779527843847,2021-11-02T05:06:00.000Z,953082596874903552,@hj_platypus 헤어질 상이다 ...,,0
1455400194657296389,2021-11-02T05:03:41.000Z,1419820267027664898,@TheIdealistic1 He was busy designing a platypus,,3
1455400008329666560,2021-11-02T05:02:56.000Z,908156636161867776,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455399640505933827,2021-11-02T05:01:28.000Z,1138521666294861834,"@jackrabbit_scp Rule 163. The platypus is not an SCP. No, really. No, not even an -EX.\nhttps://t.co/iJ2UaV6GMD https://t.co/SISv4TMjgv",,0
1455399029756645379,2021-11-02T04:59:03.000Z,1372251707300777984,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455397917154586624,2021-11-02T04:54:38.000Z,1274180545296113665,Who wants to see a comic I wrote (but have yet to draw) about my Sonic OCs interacting with a certain mad platypus and his creations...? 😏,1454309115812065281,2
1455397853912834050,2021-11-02T04:54:23.000Z,1559488286,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455397442203971590,2021-11-02T04:52:44.000Z,569707597,"Help us support our native fish, platypus and water birds for many generations to come through the Central and Gippsland region Sustainable Water Strategy. https://t.co/2pFrFe65Gc #WaterForAll https://t.co/9S8XQC3sov",1455394239496564743,7
1455397085382004738,2021-11-02T04:51:19.000Z,928060442592677889,Absurdly a platypus is not as smart as most computer scientists.,,0
1455396966351867906,2021-11-02T04:50:51.000Z,2284461337,"#inktober 23, steampunk platypus. Using the AI bot animals prompt this year.\n \n#drawtober #drawtober2021 #botober #botober2021 #inktober2021 https://t.co/PtWRyol2bJ",1455360608258330629,7
1455396897376522242,2021-11-02T04:50:34.000Z,899981258,"#inktober 23, steampunk platypus. Using the AI bot animals prompt this year.\n \n#drawtober #drawtober2021 #botober #botober2021 #inktober2021 https://t.co/PtWRyol2bJ",1455360608258330629,7
1455396886718947330,2021-11-02T04:50:32.000Z,766093590967808001,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455396081869668352,2021-11-02T04:47:20.000Z,1359314796525588482,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455395771893878785,2021-11-02T04:46:06.000Z,3218790918,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455395719725076483,2021-11-02T04:45:54.000Z,3548563757,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455394431201431552,2021-11-02T04:40:46.000Z,331890722,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455394239496564743,2021-11-02T04:40:01.000Z,142878998,"Help us support our native fish, platypus and water birds for many generations to come through the Central and Gippsland region Sustainable Water Strategy. https://t.co/2pFrFe65Gc #WaterForAll https://t.co/9S8XQC3sov",,7
1455393543652921346,2021-11-02T04:37:15.000Z,920363169075273728,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455393066550968324,2021-11-02T04:35:21.000Z,3393340095,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455392618410618888,2021-11-02T04:33:34.000Z,756535139019137024,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455392459047923713,2021-11-02T04:32:56.000Z,3025549922,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455392413468483584,2021-11-02T04:32:45.000Z,767753400805122049,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455392040313778177,2021-11-02T04:31:16.000Z,1305771748923551745,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455391876991815686,2021-11-02T04:30:38.000Z,1233992590250401793,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455391814354079744,2021-11-02T04:30:23.000Z,197491985,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455391731852185606,2021-11-02T04:30:03.000Z,1025364470,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455391567716421637,2021-11-02T04:29:24.000Z,3237548845,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455391441547665411,2021-11-02T04:28:54.000Z,1439342190,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455390453512249348,2021-11-02T04:24:58.000Z,822973554367102976,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455390289649184769,2021-11-02T04:24:19.000Z,859214842372251648,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455390178491580419,2021-11-02T04:23:53.000Z,2450867744,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455390099827474435,2021-11-02T04:23:34.000Z,1377325464528826368,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455389925642104838,2021-11-02T04:22:52.000Z,1266226368,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455389836651732993,2021-11-02T04:22:31.000Z,1429773998,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455389224732135428,2021-11-02T04:20:05.000Z,1269170191826640896,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455389119111221248,2021-11-02T04:19:40.000Z,4729159278,@jenayb3 without the hat he's just a platypus 🤣,,1
1455389105089622017,2021-11-02T04:19:37.000Z,1247567354600534018,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455388643867217921,2021-11-02T04:17:47.000Z,1388009638868652033,Platypus(プラティパス) アウトドア ハイドレーション デュオロックソフトボトル グレープリズム　キャンプ　　プレゼント　タイムセール祭り　おすすめ　プライムデー　prime day　 https://t.co/8ZRWwB1PU6,,0
1455387966688440323,2021-11-02T04:15:05.000Z,1223693547779579904,@ParcelO_R His knee looks like a platypus,,0
1455387814187704321,2021-11-02T04:14:29.000Z,4729159278,@jenayb3 Perry the platypus,,1
1455387070105587716,2021-11-02T04:11:31.000Z,4907836165,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455386108309671938,2021-11-02T04:07:42.000Z,1044767992314236931,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455385990575628290,2021-11-02T04:07:14.000Z,1455036970862850048,@Funky_Platypus @ApeDAORemix I'm going bananas over here!,,1
1455385564451119107,2021-11-02T04:05:32.000Z,773341446984364032,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455385497661022219,2021-11-02T04:05:17.000Z,1455036970862850048,@Funky_Platypus @ApeDAORemix Devils in the details!,,1
1455384939088777224,2021-11-02T04:03:03.000Z,277839032,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455384820373147650,2021-11-02T04:02:35.000Z,735634484,Still can’t get over how phineas and ferb OG let them have a whole platypus as a pet,,0
1455384007319883776,2021-11-02T03:59:21.000Z,813843689059610625,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455384002102169603,2021-11-02T03:59:20.000Z,844028696826658816,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455383853942542342,2021-11-02T03:58:45.000Z,989360646713233408,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455383735612936194,2021-11-02T03:58:16.000Z,3524491822,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455383537968979977,2021-11-02T03:57:29.000Z,2905707629,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455383360696569859,2021-11-02T03:56:47.000Z,501521155,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455382603398361089,2021-11-02T03:53:47.000Z,1062169136531415040,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455382351240912906,2021-11-02T03:52:46.000Z,1054829138295451649,@Platypus_Papi @Mel102208 We talking on this app but watch ya mouth… Literally nobody mad 💀💀 truths hurts huh buddy https://t.co/MYi4JiNImB,,0
1455381505228771331,2021-11-02T03:49:25.000Z,1311466903697670144,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455380794348736515,2021-11-02T03:46:35.000Z,1285416167390064641,"@CryptoFred7 @Pinga_Platypus @1116sen @kanecornes You seem to know a lot for someone who wasn’t there…. As per your earlier comments, maybe you’re going a bit hard a bit too soon. Withdrawn doesn’t mean innocent, can be for a degree of reasons.",,1
1455380410398089217,2021-11-02T03:45:04.000Z,2886459407,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455380345667272713,2021-11-02T03:44:48.000Z,297466265,Pedro the platypus was recently brought to our partners at @BonorongTAS after he was found lying on the side of the road. He has since been in care with an experienced platypus rehabilitator where he is expected to make a full recovery and be released back home to the wild. 💙 https://t.co/Qa3s8l8NiH,1455210533825572864,64
1455380149537542147,2021-11-02T03:44:01.000Z,89631831,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455380124841365508,2021-11-02T03:43:56.000Z,1409662683465453569,@Pinga_Platypus @1116sen @kanecornes Meanwhile idiots like you and Ken can eat your words and maybe learn about a thing called innocent until proven guilty and why it is a thing in western civilisations.,,0
1455379989612822528,2021-11-02T03:43:23.000Z,1409662683465453569,"@Pinga_Platypus @1116sen @kanecornes It’s not a serious assault charge. Even if guilty, he won’t go to jail. It’s on the lower end. Seems like you have zero idea what you are talking about. The guy initiated the fight, the girl lied about touching to help him out and de goey will be found innocent",,0
1455379445628510210,2021-11-02T03:41:14.000Z,1150313150,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455379158427656195,2021-11-02T03:40:05.000Z,1210595256275738624,♡ LPS 1395 - Tan Platypus - Mail Order Pet https://t.co/IrEnnvWVXt,1455196330784030727,418
1455379034133733381,2021-11-02T03:39:36.000Z,1317176489645887493,"[Steam art] aaah perry the platypus, what an unexpected surprise (tf2 blender)  https://t.co/9PmES65576 #TF2 https://t.co/3WVkFwOomc",1455269322172117000,29
1455378886494199808,2021-11-02T03:39:00.000Z,1086893697831071744,Platypus – The dictatorship of the proletariat and the death of the Left https://t.co/gaGjNP1nsp,,0
1455378822019354625,2021-11-02T03:38:45.000Z,2873314900,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455378601902280705,2021-11-02T03:37:52.000Z,4348643353,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455378179502198785,2021-11-02T03:36:12.000Z,1394235358762524674,@Funky_Platypus Cool,,0
1455377824198668288,2021-11-02T03:34:47.000Z,773950723620995072,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455377589099507715,2021-11-02T03:33:51.000Z,1193292194330873857,Kassia Platypus Wagtailsman will be the weapon to surpass Metal Gear.,,0
1455375884047761415,2021-11-02T03:27:04.000Z,999750333629902850,@keepitdownlolo @sapphicbeso So apparently many moons ago platypus did have stomachs but they've evolved over time to not have them at all... https://t.co/HO0H5vm4Uv,,1
1455375289819795460,2021-11-02T03:24:43.000Z,1230954900680511490,"For once I have been the nice reviewer #2...\nThe paper still got rejected, but not by me (I still suggested major revisions and REDACTED shameful REDACTED basic REDACTED REDACTED REDACTED ornithorynque is platypus REDACTED) 😅 https://t.co/HgE8vUdXg0",,3
1455375116578217991,2021-11-02T03:24:02.000Z,2885905990,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455374881781125120,2021-11-02T03:23:06.000Z,1069711105633804293,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455374634375917572,2021-11-02T03:22:07.000Z,824807109422379009,“Don’t be rude about my Perry the Platypus headcannon”,,2
1455374395459846145,2021-11-02T03:21:10.000Z,737286919910920192,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455374370273218562,2021-11-02T03:21:04.000Z,1514862794,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455373855254532100,2021-11-02T03:19:01.000Z,879548782056280064,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455373473556090883,2021-11-02T03:17:30.000Z,850888056911654912,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455373464118902787,2021-11-02T03:17:28.000Z,1579051339,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455373201861533696,2021-11-02T03:16:25.000Z,867859131159396352,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455372873116356610,2021-11-02T03:15:07.000Z,2271996915,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455372448468197380,2021-11-02T03:13:25.000Z,496325491,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371972452536321,2021-11-02T03:11:32.000Z,1319490501549109249,📸 New! Evan peters dressed up as perry the platypus for Halloween 2021! https://t.co/M8UfKFgK6v,1454985303723155457,366
1455371920208183298,2021-11-02T03:11:19.000Z,1452613081729744899,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371608277798917,2021-11-02T03:10:05.000Z,954850040685715456,@sarahschauer It's like a platypus bill manicure,,0
1455371567362449411,2021-11-02T03:09:55.000Z,1371446270783545344,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371336780419075,2021-11-02T03:09:00.000Z,733836727417114624,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371194077691905,2021-11-02T03:08:26.000Z,215655327,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371182904053767,2021-11-02T03:08:24.000Z,884634958698082307,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455371169079730178,2021-11-02T03:08:20.000Z,1275892891060183040,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455369958968410118,2021-11-02T03:03:32.000Z,1265974135504597000,Society's a platypus. https://t.co/jrvmpSQFQq,,1
1455369648011190276,2021-11-02T03:02:18.000Z,999750333629902850,@keepitdownlolo @sapphicbeso Naaaah now my mind is truly blown cause I clicked 'what animal doesn't have a stomach'....platypus don't have stomachs. This day has gone full circle starting with a platypus and now this 🤯,,2
1455369068324732931,2021-11-02T02:59:59.000Z,1234547759585296389,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455368946966835209,2021-11-02T02:59:31.000Z,976169968281767936,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
1455368562965716995,2021-11-02T02:57:59.000Z,771731143892672516,"Dr Doofenschmirtz: ""A platypus?""\n\nPlatypus puts on fedora: ""PERRY the Platypus??""\n\nPerry puts on a straw hat: ""PERRY 𝘿. PLATYPUS???""",1455314834979950602,1047
