"Decade"	"Amp"	"Adjective"	"N.Amp."	"N.Adj."	"OBS"	"EXP"	"Probability"	"CollStrength"	"OddsRatio"	"p"	"attr"	"sig"
"7061"	1930	"really"	NA	"1"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7062"	1930	"really"	NA	"1"	"28"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7063"	1930	"really"	NA	"1"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7064"	1930	"really"	NA	"1"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7065"	1930	"really"	NA	"1"	"25"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7066"	1930	"really"	NA	"1"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7067"	1930	"really"	NA	"1"	"53"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7068"	1930	"really"	NA	"1"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7069"	1930	"really"	NA	"1"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7070"	1930	"really"	NA	"1"	"26"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7071"	1930	"really"	NA	"1"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7072"	1930	"really"	NA	"1"	"29"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7073"	1930	"so"	"able"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7074"	1930	"so"	"angry"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7075"	1930	"so"	"annoyed"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7076"	1930	"so"	"appealing"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7077"	1930	"so"	"appetizing"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7078"	1930	"so"	"ashamed"	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7079"	1930	"so"	"attractive"	"3"	"108"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7080"	1930	"so"	"bad"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7081"	1930	"so"	"beautiful"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7082"	1930	"so"	"busy"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7083"	1930	"so"	"calm"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7084"	1930	"so"	"charming"	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7085"	1930	"so"	"clever"	"3"	"44"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7086"	1930	"so"	"close"	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7087"	1930	"so"	"comfortable"	"3"	"202"	"0"	"0.1"	0.03	0	0	"1"	"repel"	"n.s."
"7088"	1930	"so"	"complicated"	"3"	"219"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"7089"	1930	"so"	"convenient"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7090"	1930	"so"	"cute"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7091"	1930	"so"	"dangerous"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7092"	1930	"so"	"dark"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7093"	1930	"so"	"depressing"	"3"	"67"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7094"	1930	"so"	"desirable"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7095"	1930	"so"	"different"	"3"	"24"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7096"	1930	"so"	"difficult"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7097"	1930	"so"	"displeased"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7098"	1930	"so"	"doubtful"	"3"	"28"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7099"	1930	"so"	"drunk"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7100"	1930	"so"	"effective"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7101"	1930	"so"	"entertaining"	"3"	"45"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7102"	1930	"so"	"excitable"	"3"	"35"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7103"	1930	"so"	"excited"	"3"	"36"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7104"	1930	"so"	"exciting"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7105"	1930	"so"	"fine"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7106"	1930	"so"	"firm"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7107"	1930	"so"	"flattering"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7108"	1930	"so"	"forgetful"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7109"	1930	"so"	"foxy"	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7110"	1930	"so"	"frightened"	"3"	"19"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7111"	1930	"so"	"funny"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7112"	1930	"so"	"glad"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7113"	1930	"so"	"good"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7114"	1930	"so"	"grateful"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7115"	1930	"so"	"grave"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7116"	1930	"so"	"handsome"	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7117"	1930	"so"	"happy"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7118"	1930	"so"	"helpful"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7119"	1930	"so"	"hungry"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7120"	1930	"so"	"ignorant"	"3"	"24"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7121"	1930	"so"	"ill"	"3"	"45"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7122"	1930	"so"	"immature"	"3"	"55"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7123"	1930	"so"	"important"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7124"	1930	"so"	"impressive"	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7125"	1930	"so"	"improbable"	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7126"	1930	"so"	"inadequate"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7127"	1930	"so"	"indifferent"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7128"	1930	"so"	"injudicious"	"3"	"136"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7129"	1930	"so"	"intelligent"	"3"	"40"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7130"	1930	"so"	"interesting"	"3"	"15"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7131"	1930	"so"	"light"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7132"	1930	"so"	"likely"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7133"	1930	"so"	"limited"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7134"	1930	"so"	"lonesome"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7135"	1930	"so"	"lucky"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7136"	1930	"so"	"naive"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7137"	1930	"so"	"neat"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7138"	1930	"so"	"nice"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7139"	1930	"so"	"obliging"	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7140"	1930	"so"	"oval"	"3"	"39"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7141"	1930	"so"	"pleasant"	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7142"	1930	"so"	"pleased"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7143"	1930	"so"	"preoccupied"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7144"	1930	"so"	"pretty"	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7145"	1930	"so"	"queer"	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7146"	1930	"so"	"rare"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7147"	1930	"so"	"remarkable"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7148"	1930	"so"	"respectable"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7149"	1930	"so"	"restful"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7150"	1930	"so"	"sad"	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7151"	1930	"so"	"satisfactory"	"3"	"20"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7152"	1930	"so"	"satisfying"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7153"	1930	"so"	"self-satisfied"	"3"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7154"	1930	"so"	"sensible"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7155"	1930	"so"	"sensitive"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7156"	1930	"so"	"serious"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7157"	1930	"so"	"sick"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7158"	1930	"so"	"silly"	"3"	"70"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7159"	1930	"so"	"simple"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7160"	1930	"so"	"smart"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7161"	1930	"so"	"sorry"	"3"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7162"	1930	"so"	"sporty"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7163"	1930	"so"	"stern"	"3"	"25"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7164"	1930	"so"	"stupid"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7165"	1930	"so"	"successful"	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7166"	1930	"so"	"suggestive"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7167"	1930	"so"	"surprised"	"3"	"45"	"1"	"0"	0.01	1.65	66.61	"0.022514"	"attr"	"n.s."
"7168"	1930	"so"	"tasty"	"3"	"95"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"7169"	1930	"so"	"thirsty"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7170"	1930	"so"	"tired"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7171"	1930	"so"	"tiresome"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7172"	1930	"so"	"tough"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7173"	1930	"so"	"uncomfortable"	"3"	"93"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"7174"	1930	"so"	"undignified"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7175"	1930	"so"	"unhappy"	"3"	"485"	"0"	"0.2"	0.08	0	0	"1"	"repel"	"n.s."
"7176"	1930	"so"	"unpleasant"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7177"	1930	"so"	"weak"	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7178"	1930	"so"	"well"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7179"	1930	"so"	"witty"	"3"	"29"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7180"	1930	"so"	"worried"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7181"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7182"	1930	"so"	NA	"3"	"44"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7183"	1930	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7184"	1930	"so"	NA	"3"	"313"	"0"	"0.2"	0.05	0	0	"1"	"repel"	"n.s."
"7185"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7186"	1930	"so"	NA	"3"	"14"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7187"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7188"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7189"	1930	"so"	NA	"3"	"66"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7190"	1930	"so"	NA	"3"	"19"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7191"	1930	"so"	NA	"3"	"109"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7192"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7193"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7194"	1930	"so"	NA	"3"	"131"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7195"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7196"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7197"	1930	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7198"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7199"	1930	"so"	NA	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7200"	1930	"so"	NA	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7201"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7202"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7203"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7204"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7205"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7206"	1930	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7207"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7208"	1930	"so"	NA	"3"	"27"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7209"	1930	"so"	NA	"3"	"108"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7210"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7211"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7212"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7213"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7214"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7215"	1930	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7216"	1930	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7217"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7218"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7219"	1930	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7220"	1930	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7221"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7222"	1930	"so"	NA	"3"	"37"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7223"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7224"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7225"	1930	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7226"	1930	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7227"	1930	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7228"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7229"	1930	"so"	NA	"3"	"17"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7230"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7231"	1930	"so"	NA	"3"	"174"	"0"	"0.1"	0.03	0	0	"1"	"repel"	"n.s."
"7232"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7233"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7234"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7235"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7236"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7237"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7238"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7239"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7240"	1930	"so"	NA	"3"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7241"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7242"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7243"	1930	"so"	NA	"3"	"62"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7244"	1930	"so"	NA	"3"	"52"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7245"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7246"	1930	"so"	NA	"3"	"8"	"1"	"0"	0	2.39	405.91	"0.004028"	"attr"	"n.s."
"7247"	1930	"so"	NA	"3"	"111"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7248"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7249"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7250"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7251"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7252"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7253"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7254"	1930	"so"	NA	"3"	"20"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7255"	1930	"so"	NA	"3"	"18"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7256"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7257"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7258"	1930	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7259"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7260"	1930	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7261"	1930	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7262"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7263"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7264"	1930	"so"	NA	"3"	"104"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"7265"	1930	"so"	NA	"3"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7266"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7267"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7268"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7269"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7270"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7271"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7272"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7273"	1930	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7274"	1930	"so"	NA	"3"	"18"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7275"	1930	"so"	NA	"3"	"93"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"7276"	1930	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7277"	1930	"so"	NA	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7278"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7279"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7280"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7281"	1930	"so"	NA	"3"	"59"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7282"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7283"	1930	"so"	NA	"3"	"31"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7284"	1930	"so"	NA	"3"	"90"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"7285"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7286"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7287"	1930	"so"	NA	"3"	"51"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7288"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7289"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7290"	1930	"so"	NA	"3"	"267"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"7291"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7292"	1930	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7293"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7294"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7295"	1930	"so"	NA	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7296"	1930	"so"	NA	"3"	"32"	"1"	"0"	0.01	1.79	94.47	"0.016045"	"attr"	"n.s."
"7297"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7298"	1930	"so"	NA	"3"	"26"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7299"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7300"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7301"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7302"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7303"	1930	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7304"	1930	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7305"	1930	"so"	NA	"3"	"251"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"7306"	1930	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7307"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7308"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7309"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7310"	1930	"so"	NA	"3"	"14"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7311"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7312"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7313"	1930	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7314"	1930	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7315"	1930	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7316"	1930	"so"	NA	"3"	"57"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"7317"	1930	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7318"	1930	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"7319"	1930	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
